Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Africa,ZAF,..,..,..,..,..,-5612683803,5305504771,-3604679769,-12004584138,-6313190334,-3854564952,-4292687424,-1727159492
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Spain,ESP,..,..,..,..,..,17349440696,72311499268,72862746153,-3926329889,2378551232,-3280994808,13163660056,-29974053463
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sri Lanka,LKA,..,..,..,..,..,-234000000,-450400000,-548000000,-690500000,-384000000,-435059000,-895920000,-877190942.7
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Kitts and Nevis,KNA,..,..,..,..,..,-92994488.89,-110415630.4,-134484438.1,-177906026.7,-130750839.3,-116268480,-109632707,-92419222.22
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Lucia,LCA,..,..,..,..,..,-78233429.63,-233934733.3,-271891074.1,-161210706.3,-146397591.1,-121296972.6,-80860872.22,-75759324.81
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,-40087092.59,-109112344.4,-119406900,-159243360,-110221666.3,-97218108.89,-85623860.37,-115402246.3
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sudan,SDN,..,..,..,..,..,-1561689997,-1841833814,-1504379838,-1653120315,-1726298403,-2063730998,-2313694286,-2207812384
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Suriname,SUR,..,..,..,..,..,-27900000,163400000,246700000,231400000,93400000,247700000,-72895402.67,-127773337.4
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Swaziland,SWZ,..,..,..,..,..,23820974.18,-121645718.8,-14329113.11,-113670312.4,-58689385.68,-131753962,-102218688.6,-96116749.51
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sweden,SWE,..,..,..,..,..,16173020216,-652526783.1,9255487602,-7162889959,16444674088,21072073483,16343266951,12724552190
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Switzerland,CHE,..,..,..,..,..,51368902312,31562716792,18590543854,27293189256,-2954454437,56434469499,20133945520,27083391882
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Syrian Arab Republic,SYR,..,..,..,..,..,-500000000,-659000000,-1241959115,-1465623386,-2569548272,-1469196863,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tajikistan,TJK,..,..,..,..,..,-54479300,-338627400,-359967400,-375787400,-15819400,15675300,-67496200,-198280200
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tanzania,TZA,..,..,..,..,..,-935520591.7,-403038991.4,-581511807,-1383260000,-952630000,-1840053812,-1229403285,-1799646137
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Thailand,THA,..,..,..,..,..,-7554132823,-8480341310,-8312493362,-4445056066,-683125957.1,-4487865221,4729978070,1327896204
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Timor-Leste,TMP,..,..,..,..,..,..,-8478084.462,-8695061.688,-39697970.75,-47954750.66,-4332806.77,-82058168.54,-27715777.18
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Togo,TGO,..,..,..,..,..,-91863746.95,-91738204.87,-49865755.08,-39820881.46,-11113833.89,-48641465.18,536156321.6,298811932.4
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tonga,TON,..,..,..,..,..,-7204705.15,-10057726.27,-27656859.33,-6427602.973,-423983.4539,-7256290.939,-3205865.161,-15082.54988
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Trinidad and Tobago,TTO,..,..,..,..,..,-598700000,-512700000,-830000000,-2100800000,-709100000,-549400000,-155700000,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tunisia,TUN,..,..,..,..,..,-712714847.3,-3239909093,-1515345044,-2600674976,-1525244858,-1334497695,-432666011.6,-1554269129
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkey,TUR,..,..,..,..,..,-8967000000,-19261000000,-19941000000,-17302000000,-7032000000,-7617000000,-13806000000,-9177000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tuvalu,TUV,..,..,..,..,..,11417.1947,10582.65237,11053.95062,-1687799.956,-1751074.672,-455233.534,119087.6702,-1325042.531
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uganda,UGA,..,..,..,..,..,-379808340.7,-644262499.9,-792305780.9,-728860900.7,-841570802.7,-539747540.7,-895293858,-1110508488
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ukraine,UKR,..,..,..,..,..,-7533000000,-5737000000,-9218000000,-9903000000,-4654000000,-5759000000,-7015000000,-7195000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Arab Emirates,ARE,-929997086.2536,970138708.8368,-345816405.7182,3264805990.4697,7795500000,7149631926.4806,1914227365.5548,-381211708.6453,-2096700000,1279800000,3485340367.597,5500692988.4275,7065895069.2824
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Kingdom,GBR,..,..,..,..,..,-103822000000,-68007063374,139493000000,92571376690,-72330545750,-14485241928,66448012153,-30454544341
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United States,USA,..,..,..,..,..,-76402000000,1772000000,192876000000,18990000000,159938000000,95231000000,182996000000,145899000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uruguay,URY,..,..,..,..,..,-811140545.6,-1494522937,-1240075741,-2116600571,-1512181816,-2348781861,-2510898656,-2539022710
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Vanuatu,VUT,..,..,..,..,..,-12482591.3,-42715316.3,-33521395.03,-37208624.3,-32090449.59,-40385809.51,-57123160.41,-37195633.84
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Venezuela, RB",VEN,..,..,..,..,..,-1922000000,2032000000,-1462000000,-143000000,4405000000,-73000000,-4919000000,-756000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Vietnam,VNM,..,..,..,..,..,-1889000000,-2315000000,-6516000000,-9279000000,-6900000000,-7100000000,-6480000000,-7168000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,West Bank and Gaza,WBG,..,..,..,..,..,-33576554.02,106465764.4,-36339777.68,-59786039.23,-315821408.3,-102930711.9,-605153057.5,-145654679
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Yemen, Rep.",YEM,..,..,..,..,..,302056736.8,-1120970000,-917300000,-1554630000,-129200000,-188641795.8,517842928.5,14239188.36
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zambia,ZMB,..,..,..,..,..,-356940000,-615790000,-1323900000,-938620000,-425242000,-633900000,-1109900000,-2433397000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (all income levels),EAS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (developing only),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (all income levels),ECS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (developing only),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,High income: OECD,OEC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,High income: nonOECD,NOC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & Caribbean (all income levels),LCN,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & Caribbean (developing only),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa (all income levels),MEA,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa (developing only),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa (all income levels),SSF,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa (developing only),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Albania,ALB,..,..,32.46,..,..,30.6,..,..,29.98,..,..,..,28.96
GINI index (World Bank estimate),SI.POV.GINI,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Angola,AGO,51.96,..,..,..,..,..,..,..,42.72,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Argentina,ARG,51.06,53.34,53.79,53.54,50.18,49.27,48.26,47.37,46.27,45.27,44.5,43.57,42.49
GINI index (World Bank estimate),SI.POV.GINI,Armenia,ARM,..,35.37,34.78,33.03,37.51,35.99,32.49,29.83,30.71,29.58,31.07,31.32,30.48
GINI index (World Bank estimate),SI.POV.GINI,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Australia,AUS,..,34.14,..,34.01,..,..,..,..,35.63,..,34.94,..,..
GINI index (World Bank estimate),SI.POV.GINI,Austria,AUT,..,..,..,..,29.87,28.72,29.59,30.58,30.45,31.5,30.25,30.8,30.48
GINI index (World Bank estimate),SI.POV.GINI,Azerbaijan,AZE,..,36.45,17.36,18.81,16.23,16.64,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Bangladesh,BGD,33.06,..,..,..,..,32.73,..,..,..,..,31.98,..,..
GINI index (World Bank estimate),SI.POV.GINI,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Belarus,BLR,29.72,30.97,30.18,29.52,26.59,27.78,28.17,28.78,27.22,27.69,27.72,26.46,26.01
GINI index (World Bank estimate),SI.POV.GINI,Belgium,BEL,..,..,..,..,30.63,29.88,28.26,29.57,29,28.7,28.53,28.43,27.59
GINI index (World Bank estimate),SI.POV.GINI,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Benin,BEN,..,..,..,38.58,..,..,..,..,..,..,..,43.44,..
GINI index (World Bank estimate),SI.POV.GINI,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Bhutan,BTN,..,..,..,69.47,..,..,..,38.09,..,..,..,..,38.65
GINI index (World Bank estimate),SI.POV.GINI,Bolivia,BOL,63,58.88,60.16,..,55.01,58.47,56.87,55.44,51.43,49.65,..,46.26,46.7
GINI index (World Bank estimate),SI.POV.GINI,Bosnia and Herzegovina,BIH,..,29.3,..,..,34.04,..,..,33.04,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Botswana,BWA,..,..,64.73,..,..,..,..,..,..,60.46,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Brazil,BRA,..,59.33,58.62,58.01,56.88,56.64,55.93,55.23,54.37,53.87,..,53.1,52.67
GINI index (World Bank estimate),SI.POV.GINI,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Bulgaria,BGR,..,32.68,..,28.92,..,..,35.73,28.14,33.57,33.82,35.65,34.28,36.01
GINI index (World Bank estimate),SI.POV.GINI,Burkina Faso,BFA,..,..,..,43.25,..,..,..,..,..,39.76,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Burundi,BDI,..,..,..,..,..,..,33.36,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Cambodia,KHM,..,..,..,..,35.46,..,..,41.14,35.1,34.65,33.44,31.7,30.76
GINI index (World Bank estimate),SI.POV.GINI,Cameroon,CMR,..,42.14,..,..,..,..,..,42.82,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Canada,CAN,33.65,..,..,..,33.88,..,..,33.9,..,..,33.68,..,..
GINI index (World Bank estimate),SI.POV.GINI,Cabo Verde,CPV,..,52.5,..,..,..,..,..,47.19,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Central African Republic,CAF,..,..,..,43.61,..,..,..,..,56.24,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Chad,TCD,..,..,..,39.82,..,..,..,..,..,..,..,43.32,..
GINI index (World Bank estimate),SI.POV.GINI,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Chile,CHL,55.25,..,..,54.74,..,..,51.79,..,..,52,..,50.84,..
GINI index (World Bank estimate),SI.POV.GINI,China,CHN,..,..,42.59,..,..,42.48,..,..,42.63,..,42.06,..,..
GINI index (World Bank estimate),SI.POV.GINI,Colombia,COL,58.68,57.76,58.26,54.41,56.11,55.04,60.08,59.37,56.04,55.92,55.5,54.18,53.54
GINI index (World Bank estimate),SI.POV.GINI,Comoros,COM,..,..,..,..,55.93,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Congo, Dem. Rep.",ZAR,..,..,..,..,44.21,..,..,..,..,..,..,..,42.1
GINI index (World Bank estimate),SI.POV.GINI,"Congo, Rep.",COG,..,..,..,..,..,47.33,..,..,..,..,..,40.16,..
GINI index (World Bank estimate),SI.POV.GINI,Costa Rica,CRI,47.44,51.1,50.89,49.93,48.92,47.77,49.31,49.49,49.14,50.97,48.1,48.6,48.61
GINI index (World Bank estimate),SI.POV.GINI,Cote d'Ivoire,CIV,..,..,41.34,..,..,..,..,..,43.18,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Croatia,HRV,31.33,31.1,..,..,29.68,..,..,..,33.71,33.18,27.35,31.98,..
GINI index (World Bank estimate),SI.POV.GINI,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Cyprus,CYP,..,..,..,..,30.09,30.26,31.13,31.11,31.71,32.11,31.46,32.63,34.31
GINI index (World Bank estimate),SI.POV.GINI,Czech Republic,CZE,..,..,..,..,27.53,26.95,26.74,26,26.29,26.18,26.63,26.39,26.13
GINI index (World Bank estimate),SI.POV.GINI,Denmark,DNK,..,..,..,..,25.89,25.94,27.08,26.85,28.89,28.84,29.02,29.54,29.08
GINI index (World Bank estimate),SI.POV.GINI,Djibouti,DJI,..,..,40,..,..,..,..,..,..,..,..,..,45.13
GINI index (World Bank estimate),SI.POV.GINI,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Dominican Republic,DOM,52.01,50.43,50.12,52.09,51.95,49.96,51.9,48.69,49,48.86,47.2,47.4,45.68
GINI index (World Bank estimate),SI.POV.GINI,Ecuador,ECU,56.38,..,..,54.99,54.12,54.12,53.2,54.33,50.61,49.28,49.25,46.21,46.57
GINI index (World Bank estimate),SI.POV.GINI,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,30.75,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,El Salvador,SLV,51.31,51.14,51.54,50.72,47.38,47.88,45.44,45.24,46.65,45.93,44.53,42.43,41.8
GINI index (World Bank estimate),SI.POV.GINI,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Estonia,EST,35.78,36.01,35.79,34.91,35.38,33.63,33.75,31.25,32,31.59,32.16,32.69,33.15
GINI index (World Bank estimate),SI.POV.GINI,Ethiopia,ETH,..,..,..,..,29.81,..,..,..,..,..,33.17,..,..
GINI index (World Bank estimate),SI.POV.GINI,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Fiji,FJI,..,..,39.62,..,..,..,..,..,42.78,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Finland,FIN,..,..,..,..,27.92,27.64,28.02,28.29,27.85,27.47,27.74,27.66,27.12
GINI index (World Bank estimate),SI.POV.GINI,France,FRA,..,..,..,..,30.8,29.93,29.92,32.63,33.08,..,33.78,33.35,33.1
GINI index (World Bank estimate),SI.POV.GINI,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Gabon,GAB,..,..,..,..,..,42.18,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Gambia, The",GMB,..,..,..,47.33,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Georgia,GEO,40.48,39.57,39.63,39.53,39.78,40.34,40.09,40.6,40.57,41.74,42.13,41.58,41.35
GINI index (World Bank estimate),SI.POV.GINI,Germany,DEU,..,..,..,..,..,..,32.78,32.4,31.29,31.51,31.14,30.13,..
GINI index (World Bank estimate),SI.POV.GINI,Ghana,GHA,..,..,..,..,..,42.77,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Greece,GRC,..,..,..,..,33.97,35.1,35.41,34.61,34.22,33.82,34.48,35.69,36.68
GINI index (World Bank estimate),SI.POV.GINI,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Guatemala,GTM,54.84,..,56.94,54.1,50.73,..,54.89,..,..,..,..,52.35,..
GINI index (World Bank estimate),SI.POV.GINI,Guinea,GIN,..,..,43,..,..,..,..,39.36,..,..,..,..,33.73
GINI index (World Bank estimate),SI.POV.GINI,Guinea-Bissau,GNB,..,..,35.57,..,..,..,..,..,..,..,50.66,..,..
GINI index (World Bank estimate),SI.POV.GINI,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Haiti,HTI,..,59.48,..,..,..,..,..,..,..,..,..,..,60.79
GINI index (World Bank estimate),SI.POV.GINI,Honduras,HND,..,54.08,58.78,58.66,58.41,59.51,57.42,56.16,55.74,51.56,53.39,57.4,57.4
GINI index (World Bank estimate),SI.POV.GINI,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Hungary,HUN,27.22,26.92,26.84,30.93,30.02,30.19,28.3,31.16,27.53,26.97,29.37,28.94,30.55
GINI index (World Bank estimate),SI.POV.GINI,Iceland,ISL,..,..,..,..,28.11,29.38,30.25,29.58,31.89,28.74,26.43,27.03,26.94
GINI index (World Bank estimate),SI.POV.GINI,India,IND,..,..,..,..,33.38,..,..,..,..,33.9,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Indonesia,IDN,..,..,29.74,..,..,34.01,..,..,34.11,..,35.57,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Iran, Islamic Rep.",IRN,..,..,..,..,..,38.34,..,..,..,42.02,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,29.54
GINI index (World Bank estimate),SI.POV.GINI,Ireland,IRL,..,..,..,..,33.72,33.76,32.73,31.96,30.91,32.84,32.3,32.33,32.52
GINI index (World Bank estimate),SI.POV.GINI,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Israel,ISR,..,39.2,..,..,..,41.86,..,41.18,..,..,42.78,..,..
GINI index (World Bank estimate),SI.POV.GINI,Italy,ITA,..,..,..,..,34.53,34.07,34.26,33.19,33.74,33.66,34.41,34.52,35.16
GINI index (World Bank estimate),SI.POV.GINI,Jamaica,JAM,..,..,48.32,..,45.46,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Japan,JPN,..,..,..,..,..,..,..,..,32.11,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Jordan,JOR,..,..,36.95,..,..,..,33.86,..,32.57,..,33.66,..,..
GINI index (World Bank estimate),SI.POV.GINI,Kazakhstan,KAZ,..,35.29,34.05,33.15,31.47,29.65,29.99,28.54,29.07,28.79,28.56,27.42,27.43
GINI index (World Bank estimate),SI.POV.GINI,Kenya,KEN,..,..,..,..,..,48.51,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Kiribati,KIR,..,..,..,..,..,..,37.61,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Kosovo,KSV,..,..,..,28.95,..,31.24,30.32,..,..,31.78,33.25,27.83,29.4
GINI index (World Bank estimate),SI.POV.GINI,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Kyrgyz Republic,KGZ,31.03,30.16,30.3,28.71,34.77,38.32,38.4,33.43,32.06,29.83,29.89,27.77,27.37
GINI index (World Bank estimate),SI.POV.GINI,Lao PDR,LAO,..,..,34.66,..,..,..,..,36.64,..,..,..,..,37.89
GINI index (World Bank estimate),SI.POV.GINI,Latvia,LVA,..,..,35.09,36.53,34.96,39.4,35.6,36.05,35.82,34.83,35.27,36.03,35.48
GINI index (World Bank estimate),SI.POV.GINI,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..
GINI index (World Bank estimate),SI.POV.GINI,Lesotho,LSO,..,..,51.57,..,..,..,..,..,..,..,54.18,..,..
